customer_id,first_name,last_name,gender,birth_year,country,city,region,acquisition_channel,loyalty_tier,registration_date,email
C010785,Petar,Vasic,F,1992,Cyprus,Larnaca,Larnaca,social,Bronze,2023-09-20,customer010785@synthetic.example
C010786,Tanja,Dimitrov,M,1999,Serbia,Kragujevac,Sumadija,organic,Gold,2025-03-05,customer010786@synthetic.example
C010787,Tanja,Costa,M,1998,Cyprus,Larnaca,Larnaca,organic,Gold,2023-01-09,customer010787@synthetic.example
C010788,Tanja,Ilic,F,1963,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2023-10-22,customer010788@synthetic.example
C010789,Jelena,Jovanovic,F,1973,Serbia,Belgrade,Belgrade,social,Bronze,2022-10-14,customer010789@synthetic.example
C010790,Mila,Dimitrov,F,1958,Serbia,Novi Sad,Vojvodina,paid_search,Silver,2025-06-06,customer010790@synthetic.example
C010791,Olga,Georgiou,F,2003,Cyprus,Nicosia,Nicosia,social,Bronze,2023-07-22,customer010791@synthetic.example
C010792,Tanja,Ilic,F,1973,Serbia,Belgrade,Belgrade,referral,Bronze,2024-02-21,customer010792@synthetic.example
C010793,Alex,Markovic,M,2001,Serbia,Novi Sad,Vojvodina,social,Bronze,2022-07-16,customer010793@synthetic.example
C010794,Mila,Savic,M,1950,Cyprus,Limassol,Limassol,social,Bronze,2025-03-16,customer010794@synthetic.example
C010795,Nikola,Adams,M,1981,Cyprus,Limassol,Limassol,organic,Silver,2024-05-07,customer010795@synthetic.example
C010796,Sofia,Evans,M,1977,Cyprus,Limassol,Limassol,affiliate,Bronze,2024-04-19,customer010796@synthetic.example
C010797,Olga,Georgiou,M,1969,Cyprus,Limassol,Limassol,organic,Silver,2025-03-14,customer010797@synthetic.example
C010798,Elena,Popovic,M,1995,Cyprus,Limassol,Limassol,paid_search,Silver,2023-06-16,customer010798@synthetic.example
C010799,Bojan,Petrov,F,1996,Cyprus,Limassol,Limassol,organic,Gold,2023-04-18,customer010799@synthetic.example
C010800,Jelena,Markovic,M,1997,Cyprus,Limassol,Limassol,organic,Silver,2023-11-05,customer010800@synthetic.example
C010801,Alex,Jovanovic,F,1953,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2024-02-07,customer010801@synthetic.example
C010802,Bojan,Costa,F,1974,Serbia,Nis,Southern Serbia,organic,Silver,2025-04-21,customer010802@synthetic.example
C010803,Andrej,Georgiou,M,1948,Serbia,Nis,Southern Serbia,organic,Bronze,2023-12-06,customer010803@synthetic.example
C010804,Elena,Evans,F,2005,Serbia,Kragujevac,Sumadija,paid_search,Silver,2022-10-01,customer010804@synthetic.example
C010805,Nikola,Savic,M,1987,Cyprus,Nicosia,Nicosia,organic,Silver,2022-10-17,customer010805@synthetic.example
C010806,Petar,Dimitrov,M,1981,Serbia,Belgrade,Belgrade,paid_search,Bronze,2025-07-01,customer010806@synthetic.example
C010807,Ivan,Savic,F,1994,Serbia,Belgrade,Belgrade,social,Silver,2024-03-06,customer010807@synthetic.example
C010808,Olga,Evans,M,1991,Cyprus,Nicosia,Nicosia,organic,Gold,2023-05-13,customer010808@synthetic.example
C010809,Tanja,Costa,F,1962,Cyprus,Limassol,Limassol,organic,Bronze,2023-04-05,customer010809@synthetic.example
C010810,Alex,Costa,M,1992,Cyprus,Limassol,Limassol,social,Silver,2023-12-21,customer010810@synthetic.example
C010811,Sofia,Costa,F,1977,Serbia,Nis,Southern Serbia,organic,Bronze,2023-09-15,customer010811@synthetic.example
C010812,Sofia,Nikolic,M,1975,Serbia,Belgrade,Belgrade,referral,Bronze,2025-03-12,customer010812@synthetic.example
C010813,Mila,Savic,M,1980,Cyprus,Nicosia,Nicosia,offline,Gold,2024-04-13,customer010813@synthetic.example
C010814,Mila,Petrov,M,1987,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2024-02-04,customer010814@synthetic.example
C010815,Olga,Ilic,M,1961,Cyprus,Limassol,Limassol,organic,Silver,2025-03-17,customer010815@synthetic.example
C010816,Anna,Jovanovic,M,1960,Serbia,Nis,Southern Serbia,organic,Silver,2022-04-15,customer010816@synthetic.example
C010817,Ivan,Dimitrov,M,1965,Serbia,Belgrade,Belgrade,paid_search,Gold,2024-09-12,customer010817@synthetic.example
C010818,Petar,Markovic,F,1967,Serbia,Nis,Southern Serbia,paid_search,Bronze,2022-02-05,customer010818@synthetic.example
C010819,Eva,Jovanovic,M,1948,Cyprus,Nicosia,Nicosia,affiliate,Bronze,2025-12-22,customer010819@synthetic.example
C010820,Eva,Petrov,M,2002,Serbia,Belgrade,Belgrade,organic,Bronze,2024-08-14,customer010820@synthetic.example
C010821,Bojan,Boric,F,1960,Cyprus,Limassol,Limassol,social,Platinum,2025-08-09,customer010821@synthetic.example
C010822,Sofia,Adams,F,1957,Serbia,Belgrade,Belgrade,offline,Silver,2024-12-31,customer010822@synthetic.example
C010823,Elena,Ilic,M,1951,Serbia,Belgrade,Belgrade,paid_search,Bronze,2024-05-09,customer010823@synthetic.example
C010824,Tanja,Costa,F,1986,Cyprus,Larnaca,Larnaca,paid_search,Bronze,2022-06-06,customer010824@synthetic.example
C010825,Sofia,Savic,M,1962,Serbia,Belgrade,Belgrade,organic,Bronze,2025-08-01,customer010825@synthetic.example
C010826,Bojan,Petrov,F,1966,Cyprus,Nicosia,Nicosia,social,Bronze,2025-04-01,customer010826@synthetic.example
C010827,Daniel,Nikolic,M,2000,Serbia,Nis,Southern Serbia,social,Silver,2025-03-21,customer010827@synthetic.example
C010828,Stefan,Markovic,F,1987,Serbia,Belgrade,Belgrade,organic,Bronze,2024-02-25,customer010828@synthetic.example
C010829,Olga,Petrov,M,1998,Serbia,Kragujevac,Sumadija,affiliate,Bronze,2025-05-07,customer010829@synthetic.example
C010830,Nikola,Costa,F,1994,Cyprus,Limassol,Limassol,offline,Bronze,2023-12-05,customer010830@synthetic.example
C010831,Marko,Vasic,M,1987,Serbia,Novi Sad,Vojvodina,organic,Bronze,2023-02-28,customer010831@synthetic.example
C010832,Anna,Evans,F,1991,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2025-11-11,customer010832@synthetic.example
C010833,Sofia,Boric,M,1953,Cyprus,Paphos,Paphos,referral,Bronze,2024-07-18,customer010833@synthetic.example
C010834,Jelena,Boric,F,1984,Serbia,Novi Sad,Vojvodina,organic,Bronze,2022-07-26,customer010834@synthetic.example
C010835,Anna,Evans,F,1956,Cyprus,Larnaca,Larnaca,referral,Bronze,2024-05-14,customer010835@synthetic.example
C010836,Stefan,Jovanovic,M,1961,Serbia,Belgrade,Belgrade,organic,Silver,2022-11-08,customer010836@synthetic.example
C010837,Tanja,Savic,F,1993,Serbia,,Southern Serbia,organic,Bronze,2022-12-03,customer010837@synthetic.example
C010838,Mila,Petrov,F,1954,Cyprus,Limassol,Limassol,referral,Bronze,2025-01-21,customer010838@synthetic.example
C010839,Sofia,Jovanovic,F,1949,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2023-07-17,customer010839@synthetic.example
C010840,Jelena,Petrov,F,1970,Cyprus,Nicosia,Nicosia,social,Gold,2025-05-02,customer010840@synthetic.example
C010841,Petar,Georgiou,F,1994,Serbia,Kragujevac,Sumadija,referral,Silver,2023-05-21,customer010841@synthetic.example
C010842,Tanja,Nikolic,F,2003,Serbia,Belgrade,Belgrade,organic,Bronze,2023-08-02,customer010842@synthetic.example
C010843,Marko,Vasic,F,1956,Serbia,Nis,Southern Serbia,offline,Bronze,2024-09-12,customer010843@synthetic.example
C010844,Sofia,Ilic,M,1972,Serbia,Belgrade,Belgrade,organic,Bronze,2022-03-10,customer010844@synthetic.example
C010845,Anna,Costa,M,1959,Cyprus,Larnaca,Larnaca,organic,Bronze,2022-07-13,customer010845@synthetic.example
C010846,Ivan,Savic,F,1973,Serbia,Belgrade,Belgrade,paid_search,Bronze,2023-11-12,customer010846@synthetic.example
C010847,Ivan,Kovac,M,1981,Serbia,Belgrade,Belgrade,organic,Bronze,2024-07-11,customer010847@synthetic.example
C010848,Ivan,Evans,F,1992,Serbia,Belgrade,Belgrade,paid_search,Bronze,2025-01-03,customer010848@synthetic.example
C010849,Eva,Adams,F,1972,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-01-17,customer010849@synthetic.example
C010850,Daniel,Costa,M,1989,Serbia,Nis,Southern Serbia,organic,Bronze,2023-09-26,customer010850@synthetic.example
C010851,Alex,Markovic,M,1999,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2024-10-03,customer010851@synthetic.example
C010852,Sofia,Markovic,M,1964,Serbia,Belgrade,Belgrade,referral,Bronze,2022-05-21,customer010852@synthetic.example
C010853,Anna,Adams,M,1972,Serbia,Belgrade,Belgrade,organic,Bronze,2024-04-19,customer010853@synthetic.example
C010854,Anna,Savic,M,1997,Cyprus,Larnaca,Larnaca,referral,Silver,2023-12-07,customer010854@synthetic.example
C010855,Olga,Vasic,F,1965,Serbia,Belgrade,Belgrade,organic,Bronze,2025-09-23,customer010855@synthetic.example
C010856,Eva,Popovic,F,1968,Serbia,Belgrade,Belgrade,paid_search,Silver,2024-01-13,customer010856@synthetic.example
C010857,Victor,Costa,F,2003,Cyprus,Limassol,Limassol,referral,Gold,2024-06-05,customer010857@synthetic.example
C010858,Eva,Georgiou,F,1955,Cyprus,Limassol,Limassol,offline,Bronze,2023-08-20,customer010858@synthetic.example
C010859,Eva,Jovanovic,M,1997,Serbia,Belgrade,Belgrade,referral,Bronze,2022-06-12,customer010859@synthetic.example
C010860,Sofia,Vasic,F,1958,Cyprus,Larnaca,Larnaca,affiliate,Bronze,2022-10-07,customer010860@synthetic.example
C010861,Daniel,Markovic,F,1989,Cyprus,Limassol,Limassol,organic,Gold,2023-02-25,customer010861@synthetic.example
C010862,Andrej,Savic,F,1958,Serbia,Belgrade,Belgrade,offline,Bronze,2023-12-24,customer010862@synthetic.example
C010863,Andrej,Nikolic,F,1985,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2025-10-19,customer010863@synthetic.example
C010864,Elena,Vasic,F,1998,Serbia,Belgrade,Belgrade,paid_search,Silver,2025-08-04,customer010864@synthetic.example
C010865,Ivan,Ilic,M,1976,Serbia,Belgrade,Belgrade,organic,Bronze,2022-12-06,customer010865@synthetic.example
C010866,Ivan,Nikolic,F,1957,Cyprus,Larnaca,Larnaca,paid_search,Silver,2023-11-04,customer010866@synthetic.example
C010867,Alex,Popovic,M,1948,Serbia,Nis,Southern Serbia,paid_search,Bronze,2022-12-14,customer010867@synthetic.example
C010868,Marko,Ilic,F,1988,Serbia,Novi Sad,Vojvodina,social,Silver,2025-12-14,customer010868@synthetic.example
C010869,Daniel,Nikolic,F,1971,Cyprus,Larnaca,Larnaca,paid_search,Silver,2024-10-01,customer010869@synthetic.example
C010870,Petar,Costa,M,1949,Cyprus,Larnaca,Larnaca,offline,Bronze,2025-05-13,customer010870@synthetic.example
C010871,Tanja,Popovic,M,1985,Cyprus,Limassol,Limassol,organic,Bronze,2025-12-01,customer010871@synthetic.example
C010872,Alex,Jovanovic,M,1964,Cyprus,Limassol,Limassol,organic,Gold,2022-11-03,customer010872@synthetic.example
C010873,Victor,Evans,F,1952,Cyprus,Paphos,Paphos,organic,Silver,2022-02-07,customer010873@synthetic.example
C010874,Stefan,Boric,M,1981,Serbia,Novi Sad,Vojvodina,offline,Bronze,2024-05-08,customer010874@synthetic.example
C010875,Sofia,Dimitrov,M,1998,Cyprus,Larnaca,Larnaca,referral,Silver,2023-11-21,customer010875@synthetic.example
C010876,Eva,Vasic,F,1990,Cyprus,Limassol,Limassol,paid_search,Bronze,2024-07-08,customer010876@synthetic.example
C010877,Marko,Savic,M,1995,Cyprus,Limassol,Limassol,affiliate,Bronze,2025-10-20,customer010877@synthetic.example
C010878,Andrej,Kovac,M,1992,Serbia,Belgrade,Belgrade,social,Bronze,2022-05-20,customer010878@synthetic.example
C010879,Nikola,Popovic,F,1994,Serbia,Belgrade,Belgrade,referral,Gold,2023-07-02,customer010879@synthetic.example
C010880,Anna,Adams,F,1998,Cyprus,Limassol,Limassol,offline,Gold,2022-05-09,customer010880@synthetic.example
C010881,Mila,Popovic,F,1994,Serbia,Novi Sad,Vojvodina,organic,Gold,2022-02-17,customer010881@synthetic.example
C010882,Jelena,Savic,F,1997,Serbia,Nis,Southern Serbia,social,Silver,2022-09-24,customer010882@synthetic.example
C010883,Daniel,Georgiou,F,1975,Serbia,Belgrade,Belgrade,affiliate,Gold,2024-01-25,customer010883@synthetic.example
C010884,Marko,Ilic,F,1970,Cyprus,Limassol,Limassol,organic,Bronze,2025-01-10,customer010884@synthetic.example
C010885,Tanja,Evans,M,1964,Serbia,,Vojvodina,organic,Bronze,2022-07-12,customer010885@synthetic.example
C010886,Andrej,Ilic,M,1980,Serbia,Kragujevac,Sumadija,offline,Bronze,2023-05-24,customer010886@synthetic.example
C010887,Olga,Georgiou,F,1956,Cyprus,Nicosia,Nicosia,organic,Bronze,2023-07-11,customer010887@synthetic.example
C010888,Alex,Dimitrov,M,1954,Serbia,Nis,Southern Serbia,social,Bronze,2025-05-22,customer010888@synthetic.example
C010889,Marko,Savic,M,1991,Cyprus,Limassol,Limassol,organic,Bronze,2025-12-09,customer010889@synthetic.example
C010890,Anna,Petrov,F,1964,Serbia,Belgrade,Belgrade,social,Bronze,2025-01-04,customer010890@synthetic.example
C010891,Anna,Costa,F,1968,Serbia,Belgrade,Belgrade,offline,Bronze,2025-08-23,customer010891@synthetic.example
C010892,Alex,Markovic,M,1953,Cyprus,Larnaca,Larnaca,social,Silver,2022-04-12,customer010892@synthetic.example
C010893,Sofia,Savic,F,1956,Cyprus,Larnaca,Larnaca,organic,Silver,2023-04-08,customer010893@synthetic.example
C010894,Anna,Ilic,M,1964,Serbia,Kragujevac,Sumadija,social,Bronze,2023-09-16,customer010894@synthetic.example
C010895,Jelena,Boric,M,1960,Cyprus,Limassol,Limassol,social,Bronze,2024-12-24,customer010895@synthetic.example
C010896,Sofia,Jovanovic,M,1996,Cyprus,Limassol,Limassol,paid_search,Silver,2024-07-17,customer010896@synthetic.example
C010897,Petar,Vasic,M,1950,Cyprus,Nicosia,Nicosia,social,Bronze,2025-08-07,customer010897@synthetic.example
C010898,Anna,Adams,M,1999,Cyprus,Larnaca,Larnaca,social,Bronze,2023-01-20,customer010898@synthetic.example
C010899,Andrej,Popovic,M,1980,Cyprus,,Limassol,referral,Bronze,2023-03-21,customer010899@synthetic.example
C010900,Nikola,Ilic,F,1976,Cyprus,Paphos,Paphos,organic,Bronze,2022-01-10,customer010900@synthetic.example
C010901,Andrej,Georgiou,M,1994,Cyprus,Paphos,Paphos,organic,Silver,2022-01-08,customer010901@synthetic.example
C010902,Tanja,Savic,M,1984,Cyprus,Nicosia,Nicosia,paid_search,Silver,2025-01-02,customer010902@synthetic.example
C010903,Ivan,Adams,F,1953,Cyprus,Limassol,Limassol,offline,Bronze,2022-03-14,customer010903@synthetic.example
C010904,Daniel,Jovanovic,M,1950,Cyprus,Paphos,Paphos,organic,Bronze,2024-06-21,customer010904@synthetic.example
C010905,Mila,Ilic,F,1994,Serbia,Nis,Southern Serbia,referral,Bronze,2025-09-25,customer010905@synthetic.example
C010906,Alex,Georgiou,F,1975,Cyprus,Paphos,Paphos,organic,Silver,2024-01-26,customer010906@synthetic.example
C010907,Stefan,Nikolic,F,1986,Cyprus,Limassol,Limassol,referral,Bronze,2025-08-04,customer010907@synthetic.example
C010908,Sofia,Jovanovic,M,1977,Serbia,Belgrade,Belgrade,paid_search,Gold,2024-03-25,customer010908@synthetic.example
C010909,Anna,Vasic,F,1983,Cyprus,Nicosia,Nicosia,offline,Silver,2022-09-04,customer010909@synthetic.example
C010910,Bojan,Ilic,M,1948,Serbia,Belgrade,Belgrade,offline,Bronze,2025-09-02,customer010910@synthetic.example
C010911,Andrej,Jovanovic,M,1968,Serbia,Nis,Southern Serbia,referral,Bronze,2025-02-20,customer010911@synthetic.example
C010912,Anna,Kovac,F,1953,Cyprus,Larnaca,Larnaca,social,Bronze,2022-09-09,customer010912@synthetic.example
C010913,Alex,Adams,M,1958,Cyprus,Nicosia,Nicosia,organic,Silver,2022-11-20,customer010913@synthetic.example
C010914,Jelena,Savic,M,1983,Serbia,Novi Sad,Vojvodina,paid_search,Silver,2025-12-14,customer010914@synthetic.example
C010915,Bojan,Evans,M,1990,Cyprus,Paphos,Paphos,organic,Bronze,2022-02-21,customer010915@synthetic.example
C010916,Stefan,Kovac,F,1969,Cyprus,Limassol,Limassol,paid_search,Bronze,2025-10-25,customer010916@synthetic.example
C010917,Tanja,Popovic,F,1948,Cyprus,Paphos,Paphos,paid_search,Silver,2023-12-10,customer010917@synthetic.example
C010918,Daniel,Boric,M,1985,Serbia,Belgrade,Belgrade,organic,Bronze,2024-09-24,customer010918@synthetic.example
C010919,Tanja,Petrov,F,1951,Serbia,Belgrade,Belgrade,organic,Bronze,2023-10-04,customer010919@synthetic.example
C010920,Sofia,Dimitrov,F,1978,Cyprus,Limassol,Limassol,social,Bronze,2024-01-10,customer010920@synthetic.example
C010921,Ivan,Kovac,M,1967,Cyprus,Limassol,Limassol,organic,Bronze,2025-06-23,customer010921@synthetic.example
C010922,Nikola,Costa,F,1984,Serbia,Novi Sad,Vojvodina,organic,Bronze,2025-03-18,customer010922@synthetic.example
C010923,Sofia,Ilic,M,1971,Serbia,Belgrade,Belgrade,referral,Bronze,2024-02-15,customer010923@synthetic.example
C010924,Stefan,Costa,F,1977,Serbia,Nis,Southern Serbia,affiliate,Bronze,2022-09-06,customer010924@synthetic.example
C010925,Stefan,Markovic,F,1969,Cyprus,Larnaca,Larnaca,organic,Silver,2024-05-06,customer010925@synthetic.example
C010926,Jelena,Kovac,M,1976,Serbia,Belgrade,Belgrade,paid_search,Bronze,2024-06-07,customer010926@synthetic.example
C010927,Ivan,Ilic,F,1997,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-08-16,customer010927@synthetic.example
C010928,Jelena,Petrov,M,1960,Cyprus,Limassol,Limassol,organic,Bronze,2022-04-30,customer010928@synthetic.example
C010929,Petar,Dimitrov,M,1973,Serbia,Nis,Southern Serbia,referral,Bronze,2025-08-02,customer010929@synthetic.example
C010930,Petar,Evans,M,1985,Serbia,Novi Sad,Vojvodina,social,Silver,2024-10-06,customer010930@synthetic.example
C010931,Jelena,Vasic,M,1991,Cyprus,Larnaca,Larnaca,organic,Silver,2022-07-23,customer010931@synthetic.example
C010932,Mila,Vasic,M,1986,Serbia,Belgrade,Belgrade,paid_search,Silver,2022-02-16,customer010932@synthetic.example
C010933,Stefan,Popovic,M,1957,Serbia,Kragujevac,Sumadija,social,Silver,2022-04-18,customer010933@synthetic.example
C010934,Marko,Nikolic,F,1963,Serbia,Novi Sad,Vojvodina,organic,Bronze,2024-02-13,customer010934@synthetic.example
C010935,Andrej,Ilic,M,1997,Cyprus,Paphos,Paphos,offline,Bronze,2023-06-07,customer010935@synthetic.example
C010936,Alex,Kovac,M,1962,Cyprus,Limassol,Limassol,offline,Bronze,2024-07-08,customer010936@synthetic.example
C010937,Jelena,Dimitrov,M,1987,Cyprus,Paphos,Paphos,referral,Bronze,2022-05-03,customer010937@synthetic.example
C010938,Eva,Nikolic,M,1976,Serbia,Belgrade,Belgrade,organic,Gold,2024-05-13,customer010938@synthetic.example
C010939,Victor,Costa,F,1974,Cyprus,Nicosia,Nicosia,referral,Gold,2022-06-04,customer010939@synthetic.example
C010940,Mila,Jovanovic,F,1996,Cyprus,Nicosia,Nicosia,paid_search,Gold,2023-04-30,customer010940@synthetic.example
C010941,Jelena,Kovac,F,1994,Serbia,Belgrade,Belgrade,organic,Silver,2024-12-15,customer010941@synthetic.example
C010942,Eva,Costa,F,1976,Cyprus,Nicosia,Nicosia,paid_search,Silver,2024-04-10,customer010942@synthetic.example
C010943,Jelena,Nikolic,F,1987,Serbia,Belgrade,Belgrade,organic,Silver,2022-03-14,customer010943@synthetic.example
C010944,Bojan,Petrov,M,1949,Serbia,Novi Sad,Vojvodina,referral,Bronze,2022-08-11,customer010944@synthetic.example
C010945,Mila,Dimitrov,F,1963,Cyprus,Nicosia,Nicosia,affiliate,Gold,2025-08-10,customer010945@synthetic.example
C010946,Ivan,Georgiou,F,1995,Serbia,Belgrade,Belgrade,social,Gold,2022-03-06,customer010946@synthetic.example
C010947,Andrej,Evans,F,1983,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-06-06,customer010947@synthetic.example
C010948,Bojan,Evans,F,1964,Serbia,Kragujevac,Sumadija,social,Bronze,2024-07-06,customer010948@synthetic.example
C010949,Nikola,Nikolic,M,1994,Cyprus,Paphos,Paphos,paid_search,Bronze,2023-04-11,customer010949@synthetic.example
C010950,Daniel,Nikolic,U,1972,Serbia,Belgrade,Belgrade,paid_search,Silver,2024-03-06,customer010950@synthetic.example
C010951,Anna,Ilic,F,1977,Serbia,Novi Sad,Vojvodina,paid_search,Silver,2025-06-03,customer010951@synthetic.example
C010952,Jelena,Petrov,M,1957,Cyprus,Limassol,Limassol,offline,Bronze,2024-07-11,customer010952@synthetic.example
C010953,Mila,Nikolic,F,1972,Serbia,Belgrade,Belgrade,organic,Silver,2025-01-01,customer010953@synthetic.example
C010954,Tanja,Nikolic,M,1948,Cyprus,Nicosia,Nicosia,referral,Bronze,2025-12-22,customer010954@synthetic.example
C010955,Mila,Vasic,F,2001,Serbia,Nis,Southern Serbia,referral,Bronze,2024-05-05,customer010955@synthetic.example
C010956,Mila,Petrov,M,1977,Cyprus,Limassol,Limassol,paid_search,Bronze,2022-01-06,customer010956@synthetic.example
C010957,Stefan,Petrov,M,1982,Cyprus,Limassol,Limassol,offline,Bronze,2022-03-14,customer010957@synthetic.example
C010958,Nikola,Petrov,M,1953,Cyprus,Limassol,Limassol,social,Bronze,2022-09-24,customer010958@synthetic.example
C010959,Nikola,Adams,M,1948,Serbia,Belgrade,Belgrade,organic,Bronze,2022-10-26,customer010959@synthetic.example
C010960,Andrej,Markovic,M,1982,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2022-07-14,customer010960@synthetic.example
C010961,Ivan,Petrov,F,1970,Serbia,Novi Sad,Vojvodina,paid_search,Silver,2022-02-02,customer010961@synthetic.example
C010962,Daniel,Kovac,F,1962,Cyprus,Paphos,Paphos,paid_search,Gold,2024-01-02,customer010962@synthetic.example
C010963,Eva,Adams,F,1980,Cyprus,Larnaca,Larnaca,organic,Bronze,2022-04-10,customer010963@synthetic.example
C010964,Nikola,Georgiou,M,1967,Serbia,Nis,Southern Serbia,organic,Silver,2022-05-25,customer010964@synthetic.example
C010965,Andrej,Adams,F,1987,Serbia,Belgrade,Belgrade,paid_search,Bronze,2025-05-01,customer010965@synthetic.example
C010966,Daniel,Dimitrov,F,1964,Serbia,Belgrade,Belgrade,organic,Silver,2024-01-20,customer010966@synthetic.example
C010967,Mila,Dimitrov,M,1968,Cyprus,Limassol,Limassol,offline,Silver,2024-06-07,customer010967@synthetic.example
C010968,Andrej,Jovanovic,M,1975,Serbia,Belgrade,Belgrade,social,Silver,2022-10-24,customer010968@synthetic.example
C010969,Nikola,Evans,F,1971,Cyprus,Paphos,Paphos,paid_search,Bronze,2022-04-04,customer010969@synthetic.example
C010970,Andrej,Costa,F,1973,Cyprus,Nicosia,Nicosia,offline,Bronze,2024-04-10,customer010970@synthetic.example
C010971,Daniel,Evans,F,1960,Serbia,Novi Sad,Vojvodina,organic,Bronze,2022-10-09,customer010971@synthetic.example
C010972,Tanja,Georgiou,M,1993,Cyprus,Limassol,Limassol,organic,Bronze,2022-12-05,customer010972@synthetic.example
C010973,Victor,Jovanovic,F,1983,Cyprus,Limassol,Limassol,organic,Bronze,2023-03-20,customer010973@synthetic.example
C010974,Anna,Evans,F,1980,Serbia,Nis,Southern Serbia,social,Bronze,2025-05-16,customer010974@synthetic.example
C010975,Marko,Nikolic,F,1963,Serbia,Novi Sad,Vojvodina,organic,Silver,2025-09-13,customer010975@synthetic.example
C010976,Anna,Jovanovic,F,1962,Cyprus,Nicosia,Nicosia,organic,Silver,2024-08-19,customer010976@synthetic.example
C010977,Elena,Popovic,F,1991,Cyprus,Nicosia,Nicosia,paid_search,Bronze,2024-07-22,customer010977@synthetic.example
C010978,Daniel,Ilic,F,1965,Cyprus,Nicosia,Nicosia,organic,Silver,2023-04-15,customer010978@synthetic.example
C010979,Andrej,Adams,M,1953,Serbia,Nis,Southern Serbia,affiliate,Silver,2025-07-25,customer010979@synthetic.example
C010980,Stefan,Costa,F,1960,Serbia,Novi Sad,Vojvodina,organic,Bronze,2025-06-26,customer010980@synthetic.example
C010981,Jelena,Popovic,F,1998,Serbia,Belgrade,Belgrade,organic,Gold,2025-03-08,customer010981@synthetic.example
C010982,Nikola,Petrov,F,1962,Serbia,Novi Sad,Vojvodina,paid_search,Bronze,2025-03-23,customer010982@synthetic.example
C010983,Andrej,Kovac,M,2002,Serbia,Novi Sad,Vojvodina,social,Bronze,2022-04-11,customer010983@synthetic.example
C010984,Tanja,Markovic,M,1984,Cyprus,Limassol,Limassol,paid_search,Bronze,2025-06-04,customer010984@synthetic.example
C010985,Victor,Petrov,F,1989,Serbia,Belgrade,Belgrade,organic,Bronze,2024-01-07,customer010985@synthetic.example
C010986,Alex,Ilic,F,1962,Cyprus,Nicosia,Nicosia,organic,Bronze,2023-03-01,customer010986@synthetic.example
C010987,Olga,Markovic,F,2001,Cyprus,Nicosia,Nicosia,organic,Bronze,2025-10-09,customer010987@synthetic.example
C010988,Mila,Savic,M,1958,Cyprus,Nicosia,Nicosia,referral,Bronze,2024-06-07,customer010988@synthetic.example
C010989,Bojan,Evans,M,1948,Cyprus,Nicosia,Nicosia,social,Bronze,2024-05-02,customer010989@synthetic.example
C010990,Bojan,Petrov,M,1974,Serbia,Belgrade,Belgrade,social,Bronze,2023-07-12,customer010990@synthetic.example
C010991,Tanja,Boric,M,1955,Cyprus,Limassol,Limassol,referral,Silver,2022-05-01,customer010991@synthetic.example
C010992,Mila,Savic,F,1980,Cyprus,Limassol,Limassol,referral,Gold,2024-08-11,customer010992@synthetic.example
C010993,Olga,Savic,M,1982,Cyprus,Larnaca,Larnaca,organic,Bronze,2023-06-14,customer010993@synthetic.example
C010994,Petar,Savic,M,1980,Cyprus,Paphos,Paphos,organic,Bronze,2022-06-19,customer010994@synthetic.example
C010995,Alex,Nikolic,M,2002,Serbia,Belgrade,Belgrade,paid_search,Bronze,2025-12-24,customer010995@synthetic.example
C010996,Anna,Vasic,F,1980,Cyprus,Limassol,Limassol,affiliate,Gold,2022-08-31,customer010996@synthetic.example
C010997,Daniel,Boric,F,1983,Cyprus,Paphos,Paphos,offline,Bronze,2025-10-05,customer010997@synthetic.example
C010998,Olga,Vasic,M,1948,Cyprus,Limassol,Limassol,paid_search,Bronze,2023-02-20,customer010998@synthetic.example
C010999,Nikola,Markovic,M,1952,Serbia,Kragujevac,Sumadija,organic,Gold,2023-03-16,customer010999@synthetic.example
C011000,Elena,Evans,F,1966,Serbia,Belgrade,Belgrade,social,Bronze,2025-10-21,customer011000@synthetic.example
C011001,Andrej,Adams,M,1988,Cyprus,Nicosia,Nicosia,referral,Bronze,2024-07-11,customer011001@synthetic.example
C011002,Bojan,Savic,M,1958,Cyprus,Nicosia,Nicosia,social,Silver,2025-07-01,customer011002@synthetic.example
C011003,Victor,Savic,M,2000,Cyprus,Limassol,Limassol,organic,Bronze,2023-12-08,customer011003@synthetic.example
C011004,Anna,Georgiou,M,1974,Serbia,Belgrade,Belgrade,paid_search,Bronze,2022-02-05,customer011004@synthetic.example
C011005,Anna,Savic,F,1960,Cyprus,Larnaca,Larnaca,social,Bronze,2022-03-16,customer011005@synthetic.example
C011006,Anna,Jovanovic,M,1979,Serbia,Novi Sad,Vojvodina,affiliate,Bronze,2025-05-19,customer011006@synthetic.example
